article_id,store_id,promo_year,event_code,promo_type,start_date,end_date,is_in_flyer,flyer_code
1413162,228,2017,E7,04,2017-12-21,2018-01-04,f,
1499463,228,2017,E7,04,2017-12-21,2018-01-04,f,
1406997,228,2017,E7,04,2017-12-21,2018-01-04,f,
1290664,228,2017,E7,04,2017-12-21,2018-01-04,f,
8593980,228,2017,E7,04,2017-12-21,2018-01-04,f,
1459535,228,2017,E7,04,2017-12-21,2018-01-04,f,
380489,228,2017,E7,04,2017-12-21,2018-01-04,f,
1420276,228,2017,E7,04,2017-12-21,2018-01-04,f,
515539,228,2017,E7,04,2017-12-21,2018-01-04,f,
1490101,228,2017,E7,04,2017-12-21,2018-01-04,f,
922122,228,2017,E7,04,2017-12-21,2018-01-04,f,
1482076,228,2017,E7,04,2017-12-21,2018-01-04,f,
552213,228,2017,E7,04,2017-12-21,2018-01-04,f,
559236,228,2017,E7,04,2017-12-21,2018-01-04,f,
1499364,228,2017,E7,04,2017-12-21,2018-01-04,f,
729189,228,2017,E7,04,2017-12-21,2018-01-04,f,
611101,228,2017,E7,04,2017-12-21,2018-01-04,f,
1234668,228,2017,E7,04,2017-12-21,2018-01-04,f,
713225,228,2017,E7,04,2017-12-21,2018-01-04,f,
766948,228,2017,E7,04,2017-12-21,2018-01-04,f,
766429,228,2017,E7,04,2017-12-21,2018-01-04,f,
557775,228,2017,E7,04,2017-12-21,2018-01-04,f,
534363,228,2017,E7,04,2017-12-21,2018-01-04,f,
554187,228,2017,E7,04,2017-12-21,2018-01-04,f,
746780,228,2017,E7,04,2017-12-21,2018-01-04,f,
1400650,228,2017,E7,04,2017-12-21,2018-01-04,f,
758226,228,2017,E7,04,2017-12-21,2018-01-04,f,
1506192,228,2017,E7,04,2017-12-21,2018-01-04,f,
618117,228,2017,E7,04,2017-12-21,2018-01-04,f,
439323,228,2017,E7,04,2017-12-21,2018-01-04,f,
903930,228,2017,E7,04,2017-12-21,2018-01-04,f,
1397806,228,2017,E7,04,2017-12-21,2018-01-04,f,
721091,228,2017,E7,04,2017-12-21,2018-01-04,f,
1211973,228,2017,E7,04,2017-12-21,2018-01-04,f,
679231,228,2017,E7,04,2017-12-21,2018-01-04,f,
611064,228,2017,E7,04,2017-12-21,2018-01-04,f,
1326011,228,2017,E7,04,2017-12-21,2018-01-04,f,
541729,228,2017,E7,04,2017-12-21,2018-01-04,f,
411817,228,2017,E7,04,2017-12-21,2018-01-04,f,
1459740,228,2017,E7,04,2017-12-21,2018-01-04,f,
1572609,228,2017,E7,04,2017-12-21,2018-01-04,f,
768362,228,2017,E7,04,2017-12-21,2018-01-04,f,
411060,228,2017,E7,04,2017-12-21,2018-01-04,f,
776435,228,2017,E7,04,2017-12-21,2018-01-04,f,
721954,228,2017,E7,04,2017-12-21,2018-01-04,f,
440435,228,2017,E7,04,2017-12-21,2018-01-04,f,
1414329,228,2017,E7,04,2017-12-21,2018-01-04,f,
1496837,228,2017,E7,04,2017-12-21,2018-01-04,f,
795092,228,2017,E7,04,2017-12-21,2018-01-04,f,
749095,228,2017,E7,04,2017-12-21,2018-01-04,f,
384265,228,2017,E7,04,2017-12-21,2018-01-04,f,
549688,228,2017,E7,04,2017-12-21,2018-01-04,f,
695323,228,2017,E7,04,2017-12-21,2018-01-04,f,
1470301,228,2017,E7,04,2017-12-21,2018-01-04,f,
916176,228,2017,E7,04,2017-12-21,2018-01-04,f,
720933,228,2017,E7,04,2017-12-21,2018-01-04,f,
601911,228,2017,E7,04,2017-12-21,2018-01-04,f,
1490958,228,2017,E7,04,2017-12-21,2018-01-04,f,
978785,228,2017,E7,04,2017-12-21,2018-01-04,f,
1327049,228,2017,E7,04,2017-12-21,2018-01-04,f,
1499357,228,2017,E7,04,2017-12-21,2018-01-04,f,
1337604,228,2017,E7,04,2017-12-21,2018-01-04,f,
1394430,228,2017,E7,04,2017-12-21,2018-01-04,f,
1468315,228,2017,E7,04,2017-12-21,2018-01-04,f,
450182,228,2017,E7,04,2017-12-21,2018-01-04,f,
1507441,228,2017,E7,04,2017-12-21,2018-01-04,f,
1468674,228,2017,E7,04,2017-12-21,2018-01-04,f,
1315886,228,2017,E7,04,2017-12-21,2018-01-04,f,
709228,228,2017,E7,04,2017-12-21,2018-01-04,f,
1573217,228,2017,E7,04,2017-12-21,2018-01-04,f,
685089,228,2017,E7,04,2017-12-21,2018-01-04,f,
768973,228,2017,E7,04,2017-12-21,2018-01-04,f,
882228,228,2017,E7,04,2017-12-21,2018-01-04,f,
795139,228,2017,E7,04,2017-12-21,2018-01-04,f,
1414312,228,2017,E7,04,2017-12-21,2018-01-04,f,
735173,228,2017,E7,04,2017-12-21,2018-01-04,f,
693534,228,2017,E7,04,2017-12-21,2018-01-04,f,
797546,228,2017,E7,04,2017-12-21,2018-01-04,f,
1470981,228,2017,E7,04,2017-12-21,2018-01-04,f,
914943,228,2017,E7,04,2017-12-21,2018-01-04,f,
602413,228,2017,E7,04,2017-12-21,2018-01-04,f,
545505,228,2017,E7,04,2017-12-21,2018-01-04,f,
682026,228,2017,E7,04,2017-12-21,2018-01-04,f,
756307,228,2017,E7,04,2017-12-21,2018-01-04,f,
793906,228,2017,E7,04,2017-12-21,2018-01-04,f,
1345630,228,2017,E7,04,2017-12-21,2018-01-04,f,
1602047,228,2017,E7,04,2017-12-21,2018-01-04,f,
559304,228,2017,E7,04,2017-12-21,2018-01-04,f,
1386442,228,2017,E7,04,2017-12-21,2018-01-04,f,
739263,228,2017,E7,04,2017-12-21,2018-01-04,f,
1573859,228,2017,E7,04,2017-12-21,2018-01-04,f,
1470370,228,2017,E7,04,2017-12-21,2018-01-04,f,
1315671,228,2017,E7,04,2017-12-21,2018-01-04,f,
1470387,228,2017,E7,04,2017-12-21,2018-01-04,f,
1012044,228,2017,E7,04,2017-12-21,2018-01-04,f,
1229640,228,2017,E7,04,2017-12-21,2018-01-04,f,
556662,228,2017,E7,04,2017-12-21,2018-01-04,f,
788070,228,2017,E7,04,2017-12-21,2018-01-04,f,
707224,228,2017,E7,04,2017-12-21,2018-01-04,f,
1419256,228,2017,E7,04,2017-12-21,2018-01-04,f,
1468308,228,2017,E7,04,2017-12-21,2018-01-04,f,
1242083,228,2017,E7,04,2017-12-21,2018-01-04,f,
1344299,228,2017,E7,04,2017-12-21,2018-01-04,f,
794378,228,2017,E7,04,2017-12-21,2018-01-04,f,
768539,228,2017,E7,04,2017-12-21,2018-01-04,f,
525613,228,2017,E7,04,2017-12-21,2018-01-04,f,
545796,228,2017,E7,04,2017-12-21,2018-01-04,f,
526399,228,2017,E7,04,2017-12-21,2018-01-04,f,
1602054,228,2017,E7,04,2017-12-21,2018-01-04,f,
1286162,228,2017,E7,04,2017-12-21,2018-01-04,f,
791247,228,2017,E7,04,2017-12-21,2018-01-04,f,
553753,228,2017,E7,04,2017-12-21,2018-01-04,f,
774783,228,2017,E7,04,2017-12-21,2018-01-04,f,
611200,228,2017,E7,04,2017-12-21,2018-01-04,f,
1493942,228,2017,E7,04,2017-12-21,2018-01-04,f,
916886,228,2017,E7,04,2017-12-21,2018-01-04,f,
595890,228,2017,E7,04,2017-12-21,2018-01-04,f,
529277,228,2017,E7,04,2017-12-21,2018-01-04,f,
560416,228,2017,E7,04,2017-12-21,2018-01-04,f,
8607090,228,2017,E7,04,2017-12-21,2018-01-04,f,
1506154,228,2017,E7,04,2017-12-21,2018-01-04,f,
1293108,228,2017,E7,04,2017-12-21,2018-01-04,f,
698836,228,2017,E7,04,2017-12-21,2018-01-04,f,
1479175,228,2017,E7,04,2017-12-21,2018-01-04,f,
1326677,228,2017,E7,04,2017-12-21,2018-01-04,f,
1355660,228,2017,E7,04,2017-12-21,2018-01-04,f,
527303,228,2017,E7,04,2017-12-21,2018-01-04,f,
978792,228,2017,E7,04,2017-12-21,2018-01-04,f,
440275,228,2017,E7,04,2017-12-21,2018-01-04,f,
703301,228,2017,E7,04,2017-12-21,2018-01-04,f,
552688,228,2017,E7,04,2017-12-21,2018-01-04,f,
1293948,228,2017,E7,04,2017-12-21,2018-01-04,f,
606732,228,2017,E7,04,2017-12-21,2018-01-04,f,
1601866,228,2017,E7,04,2017-12-21,2018-01-04,f,
1502538,228,2017,E7,04,2017-12-21,2018-01-04,f,
694500,228,2017,E7,04,2017-12-21,2018-01-04,f,
875695,228,2017,E7,04,2017-12-21,2018-01-04,f,
1090233,228,2017,E7,04,2017-12-21,2018-01-04,f,
1353574,228,2017,E7,04,2017-12-21,2018-01-04,f,
1230493,228,2017,E7,04,2017-12-21,2018-01-04,f,
738914,228,2017,E7,04,2017-12-21,2018-01-04,f,
1486623,228,2017,E7,04,2017-12-21,2018-01-04,f,
792718,228,2017,E7,04,2017-12-21,2018-01-04,f,
772161,228,2017,E7,04,2017-12-21,2018-01-04,f,
439927,228,2017,E7,04,2017-12-21,2018-01-04,f,
607395,228,2017,E7,04,2017-12-21,2018-01-04,f,
1574030,228,2017,E7,04,2017-12-21,2018-01-04,f,
770730,228,2017,E7,04,2017-12-21,2018-01-04,f,
1397615,228,2017,E7,04,2017-12-21,2018-01-04,f,
793487,228,2017,E7,04,2017-12-21,2018-01-04,f,
1235740,228,2017,E7,04,2017-12-21,2018-01-04,f,
1229749,228,2017,E7,04,2017-12-21,2018-01-04,f,
1468384,228,2017,E7,04,2017-12-21,2018-01-04,f,
1234620,228,2017,E7,04,2017-12-21,2018-01-04,f,
735609,228,2017,E7,04,2017-12-21,2018-01-04,f,
882075,228,2017,E7,04,2017-12-21,2018-01-04,f,
695699,228,2017,E7,04,2017-12-21,2018-01-04,f,
505981,228,2017,E7,04,2017-12-21,2018-01-04,f,
720636,228,2017,E7,04,2017-12-21,2018-01-04,f,
730666,228,2017,E7,04,2017-12-21,2018-01-04,f,
1415234,228,2017,E7,04,2017-12-21,2018-01-04,f,
1481192,228,2017,E7,04,2017-12-21,2018-01-04,f,
859275,228,2017,E7,04,2017-12-21,2018-01-04,f,
972608,228,2017,E7,04,2017-12-21,2018-01-04,f,
1468568,228,2017,E7,04,2017-12-21,2018-01-04,f,
548605,228,2017,E7,04,2017-12-21,2018-01-04,f,
1498459,228,2017,E7,04,2017-12-21,2018-01-04,f,
680312,228,2017,E7,04,2017-12-21,2018-01-04,f,
706234,228,2017,E7,04,2017-12-21,2018-01-04,f,
436735,228,2017,E7,04,2017-12-21,2018-01-04,f,
390327,228,2017,E7,04,2017-12-21,2018-01-04,f,
483166,228,2017,E7,04,2017-12-21,2018-01-04,f,
1377228,228,2017,E7,04,2017-12-21,2018-01-04,f,
1414442,228,2017,E7,04,2017-12-21,2018-01-04,f,
768409,228,2017,E7,04,2017-12-21,2018-01-04,f,
1476440,228,2017,E7,04,2017-12-21,2018-01-04,f,
698737,228,2017,E7,04,2017-12-21,2018-01-04,f,
682583,228,2017,E7,04,2017-12-21,2018-01-04,f,
8627890,228,2017,E7,04,2017-12-21,2018-01-04,f,
1497872,228,2017,E7,04,2017-12-21,2018-01-04,f,
1358234,228,2017,E7,04,2017-12-21,2018-01-04,f,
705282,228,2017,E7,04,2017-12-21,2018-01-04,f,
1484933,228,2017,E7,04,2017-12-21,2018-01-04,f,
1242052,228,2017,E7,04,2017-12-21,2018-01-04,f,
713119,228,2017,E7,04,2017-12-21,2018-01-04,f,
1499005,228,2017,E7,04,2017-12-21,2018-01-04,f,
858964,228,2017,E7,04,2017-12-21,2018-01-04,f,
564599,228,2017,E7,04,2017-12-21,2018-01-04,f,
607449,228,2017,E7,04,2017-12-21,2018-01-04,f,
1343537,228,2017,E7,04,2017-12-21,2018-01-04,f,
479749,228,2017,E7,04,2017-12-21,2018-01-04,f,
556389,228,2017,E7,04,2017-12-21,2018-01-04,f,
1352768,228,2017,E7,04,2017-12-21,2018-01-04,f,
1536540,228,2017,E7,04,2017-12-21,2018-01-04,f,
1459467,228,2017,E7,04,2017-12-21,2018-01-04,f,
736385,228,2017,E7,04,2017-12-21,2018-01-04,f,
534783,228,2017,E7,04,2017-12-21,2018-01-04,f,
1293177,228,2017,E7,04,2017-12-21,2018-01-04,f,
607326,228,2017,E7,04,2017-12-21,2018-01-04,f,
1475733,228,2017,E7,04,2017-12-21,2018-01-04,f,
688578,228,2017,E7,04,2017-12-21,2018-01-04,f,
572549,228,2017,E7,04,2017-12-21,2018-01-04,f,
1498725,228,2017,E7,04,2017-12-21,2018-01-04,f,
1312236,228,2017,E7,04,2017-12-21,2018-01-04,f,
516833,228,2017,E7,04,2017-12-21,2018-01-04,f,
1496868,228,2017,E7,04,2017-12-21,2018-01-04,f,
808631,228,2017,E7,04,2017-12-21,2018-01-04,f,
550905,228,2017,E7,04,2017-12-21,2018-01-04,f,
668860,228,2017,E7,04,2017-12-21,2018-01-04,f,
1093371,228,2017,E7,04,2017-12-21,2018-01-04,f,
8617198,228,2017,E7,04,2017-12-21,2018-01-04,f,
1263170,228,2017,E7,04,2017-12-21,2018-01-04,f,
706401,228,2017,E7,04,2017-12-21,2018-01-04,f,
710361,228,2017,E7,04,2017-12-21,2018-01-04,f,
417994,228,2017,E7,04,2017-12-21,2018-01-04,f,
978709,228,2017,E7,04,2017-12-21,2018-01-04,f,
1497759,228,2017,E7,04,2017-12-21,2018-01-04,f,
1502095,228,2017,E7,04,2017-12-21,2018-01-04,f,
8636458,228,2017,E7,04,2017-12-21,2018-01-04,f,
1495885,228,2017,E7,04,2017-12-21,2018-01-04,f,
790202,228,2017,E7,04,2017-12-21,2018-01-04,f,
435653,228,2017,E7,04,2017-12-21,2018-01-04,f,
559311,228,2017,E7,04,2017-12-21,2018-01-04,f,
411343,228,2017,E7,04,2017-12-21,2018-01-04,f,
1506840,228,2017,E7,04,2017-12-21,2018-01-04,f,
558741,228,2017,E7,04,2017-12-21,2018-01-04,f,
867188,228,2017,E7,04,2017-12-21,2018-01-04,f,
8594338,228,2017,E7,04,2017-12-21,2018-01-04,f,
552022,228,2017,E7,04,2017-12-21,2018-01-04,f,
618087,228,2017,E7,04,2017-12-21,2018-01-04,f,
1488139,228,2017,E7,04,2017-12-21,2018-01-04,f,
755928,228,2017,E7,04,2017-12-21,2018-01-04,f,
694197,228,2017,E7,04,2017-12-21,2018-01-04,f,
791605,228,2017,E7,04,2017-12-21,2018-01-04,f,
450250,228,2017,E7,04,2017-12-21,2018-01-04,f,
533946,228,2017,E7,04,2017-12-21,2018-01-04,f,
1406577,228,2017,E7,04,2017-12-21,2018-01-04,f,
1617683,228,2017,E7,04,2017-12-21,2018-01-04,f,
1211867,228,2017,E7,04,2017-12-21,2018-01-04,f,
540463,228,2017,E7,04,2017-12-21,2018-01-04,f,
1012051,228,2017,E7,04,2017-12-21,2018-01-04,f,
1413353,228,2017,E7,04,2017-12-21,2018-01-04,f,
936037,228,2017,E7,04,2017-12-21,2018-01-04,f,
762209,228,2017,E7,04,2017-12-21,2018-01-04,f,
773168,228,2017,E7,04,2017-12-21,2018-01-04,f,
669317,228,2017,E7,04,2017-12-21,2018-01-04,f,
526504,228,2017,E7,04,2017-12-21,2018-01-04,f,
1358661,228,2017,E7,04,2017-12-21,2018-01-04,f,
1481536,228,2017,E7,04,2017-12-21,2018-01-04,f,
607050,228,2017,E7,04,2017-12-21,2018-01-04,f,
768454,228,2017,E7,04,2017-12-21,2018-01-04,f,
1489914,228,2017,E7,04,2017-12-21,2018-01-04,f,
1397622,228,2017,E7,04,2017-12-21,2018-01-04,f,
1602092,228,2017,E7,04,2017-12-21,2018-01-04,f,
901103,228,2017,E7,04,2017-12-21,2018-01-04,f,
772680,228,2017,E7,04,2017-12-21,2018-01-04,f,
1305412,228,2017,E7,04,2017-12-21,2018-01-04,f,
1597282,228,2017,E7,04,2017-12-21,2018-01-04,f,
1488207,228,2017,E7,04,2017-12-21,2018-01-04,f,
791230,228,2017,E7,04,2017-12-21,2018-01-04,f,
705350,228,2017,E7,04,2017-12-21,2018-01-04,f,
761837,228,2017,E7,04,2017-12-21,2018-01-04,f,
1414541,228,2017,E7,04,2017-12-21,2018-01-04,f,
681296,228,2017,E7,04,2017-12-21,2018-01-04,f,
1478789,228,2017,E7,04,2017-12-21,2018-01-04,f,
1499029,228,2017,E7,04,2017-12-21,2018-01-04,f,
549541,228,2017,E7,04,2017-12-21,2018-01-04,f,
1332364,228,2017,E7,04,2017-12-21,2018-01-04,f,
416621,228,2017,E7,04,2017-12-21,2018-01-04,f,
1328190,228,2017,E7,04,2017-12-21,2018-01-04,f,
1458057,228,2017,E7,04,2017-12-21,2018-01-04,f,
554460,228,2017,E7,04,2017-12-21,2018-01-04,f,
724382,228,2017,E7,04,2017-12-21,2018-01-04,f,
1295492,228,2017,E7,04,2017-12-21,2018-01-04,f,
1386305,228,2017,E7,04,2017-12-21,2018-01-04,f,
550936,228,2017,E7,04,2017-12-21,2018-01-04,f,
769529,228,2017,E7,04,2017-12-21,2018-01-04,f,
1285950,228,2017,E7,04,2017-12-21,2018-01-04,f,
547813,228,2017,E7,04,2017-12-21,2018-01-04,f,
689988,228,2017,E7,04,2017-12-21,2018-01-04,f,
1499241,228,2017,E7,04,2017-12-21,2018-01-04,f,
1464409,228,2017,E7,04,2017-12-21,2018-01-04,f,
8634973,228,2017,E7,04,2017-12-21,2018-01-04,f,
897710,228,2017,E7,04,2017-12-21,2018-01-04,f,
716189,228,2017,E7,04,2017-12-21,2018-01-04,f,
791520,228,2017,E7,04,2017-12-21,2018-01-04,f,
386641,228,2017,E7,04,2017-12-21,2018-01-04,f,
558192,228,2017,E7,04,2017-12-21,2018-01-04,f,
1464263,228,2017,E7,04,2017-12-21,2018-01-04,f,
434915,228,2017,E7,04,2017-12-21,2018-01-04,f,
588151,228,2017,E7,04,2017-12-21,2018-01-04,f,
1091711,228,2017,E7,04,2017-12-21,2018-01-04,f,
972332,228,2017,E7,04,2017-12-21,2018-01-04,f,
617936,228,2017,E7,04,2017-12-21,2018-01-04,f,
791377,228,2017,E7,04,2017-12-21,2018-01-04,f,
386603,228,2017,E7,04,2017-12-21,2018-01-04,f,
557447,228,2017,E7,04,2017-12-21,2018-01-04,f,
1476884,228,2017,E7,04,2017-12-21,2018-01-04,f,
1263095,228,2017,E7,04,2017-12-21,2018-01-04,f,
1501913,228,2017,E7,04,2017-12-21,2018-01-04,f,
1465062,228,2017,E7,04,2017-12-21,2018-01-04,f,
792305,228,2017,E7,04,2017-12-21,2018-01-04,f,
698966,228,2017,E7,04,2017-12-21,2018-01-04,f,
707859,228,2017,E7,04,2017-12-21,2018-01-04,f,
690274,228,2017,E7,04,2017-12-21,2018-01-04,f,
597207,228,2017,E7,04,2017-12-21,2018-01-04,f,
1573200,228,2017,E7,04,2017-12-21,2018-01-04,f,
808563,228,2017,E7,04,2017-12-21,2018-01-04,f,
938086,228,2017,E7,04,2017-12-21,2018-01-04,f,
401399,228,2017,E7,04,2017-12-21,2018-01-04,f,
1323195,228,2017,E7,04,2017-12-21,2018-01-04,f,
1329456,228,2017,E7,04,2017-12-21,2018-01-04,f,
1421143,228,2017,E7,04,2017-12-21,2018-01-04,f,
1344886,228,2017,E7,04,2017-12-21,2018-01-04,f,
922313,228,2017,E7,04,2017-12-21,2018-01-04,f,
692865,228,2017,E7,04,2017-12-21,2018-01-04,f,
8634058,228,2017,E7,04,2017-12-21,2018-01-04,f,
1399671,228,2017,E7,04,2017-12-21,2018-01-04,f,
769680,228,2017,E7,04,2017-12-21,2018-01-04,f,
670573,228,2017,E7,04,2017-12-21,2018-01-04,f,
440299,228,2017,E7,04,2017-12-21,2018-01-04,f,
1293511,228,2017,E7,04,2017-12-21,2018-01-04,f,
1233951,228,2017,E7,04,2017-12-21,2018-01-04,f,
8594475,228,2017,E7,04,2017-12-21,2018-01-04,f,
1495922,228,2017,E7,04,2017-12-21,2018-01-04,f,
1468636,228,2017,E7,04,2017-12-21,2018-01-04,f,
1381454,228,2017,E7,04,2017-12-21,2018-01-04,f,
1337628,228,2017,E7,04,2017-12-21,2018-01-04,f,
898434,228,2017,E7,04,2017-12-21,2018-01-04,f,
669010,228,2017,E7,04,2017-12-21,2018-01-04,f,
398224,228,2017,E7,04,2017-12-21,2018-01-04,f,
549732,228,2017,E7,04,2017-12-21,2018-01-04,f,
1473586,228,2017,E7,04,2017-12-21,2018-01-04,f,
549404,228,2017,E7,04,2017-12-21,2018-01-04,f,
377717,228,2017,E7,04,2017-12-21,2018-01-04,f,
734510,228,2017,E7,04,2017-12-21,2018-01-04,f,
791285,228,2017,E7,04,2017-12-21,2018-01-04,f,
1235450,228,2017,E7,04,2017-12-21,2018-01-04,f,
505974,228,2017,E7,04,2017-12-21,2018-01-04,f,
788193,228,2017,E7,04,2017-12-21,2018-01-04,f,
1333002,228,2017,E7,04,2017-12-21,2018-01-04,f,
1381270,228,2017,E7,04,2017-12-21,2018-01-04,f,
756062,228,2017,E7,04,2017-12-21,2018-01-04,f,
596101,228,2017,E7,04,2017-12-21,2018-01-04,f,
420505,228,2017,E7,04,2017-12-21,2018-01-04,f,
1487842,228,2017,E7,04,2017-12-21,2018-01-04,f,
505400,228,2017,E7,04,2017-12-21,2018-01-04,f,
1090653,228,2017,E7,04,2017-12-21,2018-01-04,f,
1497551,228,2017,E7,04,2017-12-21,2018-01-04,f,
666637,228,2017,E7,04,2017-12-21,2018-01-04,f,
1462689,228,2017,E7,04,2017-12-21,2018-01-04,f,
505424,228,2017,E7,04,2017-12-21,2018-01-04,f,
591168,228,2017,E7,04,2017-12-21,2018-01-04,f,
760342,228,2017,E7,04,2017-12-21,2018-01-04,f,
911706,228,2017,E7,04,2017-12-21,2018-01-04,f,
550820,228,2017,E7,04,2017-12-21,2018-01-04,f,
772963,228,2017,E7,04,2017-12-21,2018-01-04,f,
892005,228,2017,E7,04,2017-12-21,2018-01-04,f,
766115,228,2017,E7,04,2017-12-21,2018-01-04,f,
788094,228,2017,E7,04,2017-12-21,2018-01-04,f,
8607106,228,2017,E7,04,2017-12-21,2018-01-04,f,
670290,228,2017,E7,04,2017-12-21,2018-01-04,f,
457297,228,2017,E7,04,2017-12-21,2018-01-04,f,
762766,228,2017,E7,04,2017-12-21,2018-01-04,f,
541859,228,2017,E7,04,2017-12-21,2018-01-04,f,
683962,228,2017,E7,04,2017-12-21,2018-01-04,f,
1488191,228,2017,E7,04,2017-12-21,2018-01-04,f,
1239601,228,2017,E7,04,2017-12-21,2018-01-04,f,
1413124,228,2017,E7,04,2017-12-21,2018-01-04,f,
1386770,228,2017,E7,04,2017-12-21,2018-01-04,f,
790981,228,2017,E7,04,2017-12-21,2018-01-04,f,
1458422,228,2017,E7,04,2017-12-21,2018-01-04,f,
609863,228,2017,E7,04,2017-12-21,2018-01-04,f,
697198,228,2017,E7,04,2017-12-21,2018-01-04,f,
505493,228,2017,E7,04,2017-12-21,2018-01-04,f,
402808,228,2017,E7,04,2017-12-21,2018-01-04,f,
1462740,228,2017,E7,04,2017-12-21,2018-01-04,f,
526443,228,2017,E7,04,2017-12-21,2018-01-04,f,
1572944,228,2017,E7,04,2017-12-21,2018-01-04,f,
680091,228,2017,E7,04,2017-12-21,2018-01-04,f,
8617341,228,2017,E7,04,2017-12-21,2018-01-04,f,
501730,228,2017,E7,04,2017-12-21,2018-01-04,f,
547790,228,2017,E7,04,2017-12-21,2018-01-04,f,
1289545,228,2017,E7,04,2017-12-21,2018-01-04,f,
1345616,228,2017,E7,04,2017-12-21,2018-01-04,f,
1296147,228,2017,E7,04,2017-12-21,2018-01-04,f,
1471056,228,2017,E7,04,2017-12-21,2018-01-04,f,
688530,228,2017,E7,04,2017-12-21,2018-01-04,f,
788131,228,2017,E7,04,2017-12-21,2018-01-04,f,
698683,228,2017,E7,04,2017-12-21,2018-01-04,f,
559328,228,2017,E7,04,2017-12-21,2018-01-04,f,
1394027,228,2017,E7,04,2017-12-21,2018-01-04,f,
735449,228,2017,E7,04,2017-12-21,2018-01-04,f,
1642340,228,2017,E7,04,2017-12-21,2018-01-04,f,
1373824,228,2017,E7,04,2017-12-21,2018-01-04,f,
1486913,228,2017,E7,04,2017-12-21,2018-01-04,f,
1090936,228,2017,E7,04,2017-12-21,2018-01-04,f,
915254,228,2017,E7,04,2017-12-21,2018-01-04,f,
1419140,228,2017,E7,04,2017-12-21,2018-01-04,f,
1504457,228,2017,E7,04,2017-12-21,2018-01-04,f,
1293856,228,2017,E7,04,2017-12-21,2018-01-04,f,
446758,228,2017,E7,04,2017-12-21,2018-01-04,f,
1620454,228,2017,E7,04,2017-12-21,2018-01-04,f,
688479,228,2017,E7,04,2017-12-21,2018-01-04,f,
436582,228,2017,E7,04,2017-12-21,2018-01-04,f,
738525,228,2017,E7,04,2017-12-21,2018-01-04,f,
528546,228,2017,E7,04,2017-12-21,2018-01-04,f,
1496042,228,2017,E7,04,2017-12-21,2018-01-04,f,
792848,228,2017,E7,04,2017-12-21,2018-01-04,f,
1488009,228,2017,E7,04,2017-12-21,2018-01-04,f,
1214295,228,2017,E7,04,2017-12-21,2018-01-04,f,
607081,228,2017,E7,04,2017-12-21,2018-01-04,f,
1458217,228,2017,E7,04,2017-12-21,2018-01-04,f,
706319,228,2017,E7,04,2017-12-21,2018-01-04,f,
1263545,228,2017,E7,04,2017-12-21,2018-01-04,f,
1487200,228,2017,E7,04,2017-12-21,2018-01-04,f,
1294808,228,2017,E7,04,2017-12-21,2018-01-04,f,
380892,228,2017,E7,04,2017-12-21,2018-01-04,f,
1486630,228,2017,E7,04,2017-12-21,2018-01-04,f,
874827,228,2017,E7,04,2017-12-21,2018-01-04,f,
1326134,228,2017,E7,04,2017-12-21,2018-01-04,f,
758776,228,2017,E7,04,2017-12-21,2018-01-04,f,
1233715,228,2017,E7,04,2017-12-21,2018-01-04,f,
807955,228,2017,E7,04,2017-12-21,2018-01-04,f,
437046,228,2017,E7,04,2017-12-21,2018-01-04,f,
411367,228,2017,E7,04,2017-12-21,2018-01-04,f,
1470882,228,2017,E7,04,2017-12-21,2018-01-04,f,
790318,228,2017,E7,04,2017-12-21,2018-01-04,f,
535292,228,2017,E7,04,2017-12-21,2018-01-04,f,
1286254,228,2017,E7,04,2017-12-21,2018-01-04,f,
914899,228,2017,E7,04,2017-12-21,2018-01-04,f,
1486845,228,2017,E7,04,2017-12-21,2018-01-04,f,
1091001,228,2017,E7,04,2017-12-21,2018-01-04,f,
1263507,228,2017,E7,04,2017-12-21,2018-01-04,f,
859459,228,2017,E7,04,2017-12-21,2018-01-04,f,
972776,228,2017,E7,04,2017-12-21,2018-01-04,f,
696979,228,2017,E7,04,2017-12-21,2018-01-04,f,
547684,228,2017,E7,04,2017-12-21,2018-01-04,f,
557867,228,2017,E7,04,2017-12-21,2018-01-04,f,
1464751,228,2017,E7,04,2017-12-21,2018-01-04,f,
717261,228,2017,E7,04,2017-12-21,2018-01-04,f,
1235603,228,2017,E7,04,2017-12-21,2018-01-04,f,
559175,228,2017,E7,04,2017-12-21,2018-01-04,f,
1343117,228,2017,E7,04,2017-12-21,2018-01-04,f,
558222,228,2017,E7,04,2017-12-21,2018-01-04,f,
1469497,228,2017,E7,04,2017-12-21,2018-01-04,f,
1496806,228,2017,E7,04,2017-12-21,2018-01-04,f,
418007,228,2017,E7,04,2017-12-21,2018-01-04,f,
1497001,228,2017,E7,04,2017-12-21,2018-01-04,f,
1597275,228,2017,E7,04,2017-12-21,2018-01-04,f,
527501,228,2017,E7,04,2017-12-21,2018-01-04,f,
1333620,228,2017,E7,04,2017-12-21,2018-01-04,f,
867164,228,2017,E7,04,2017-12-21,2018-01-04,f,
551902,228,2017,E7,04,2017-12-21,2018-01-04,f,
8617396,228,2017,E7,04,2017-12-21,2018-01-04,f,
717438,228,2017,E7,04,2017-12-21,2018-01-04,f,
1536472,228,2017,E7,04,2017-12-21,2018-01-04,f,
8604853,228,2017,E7,04,2017-12-21,2018-01-04,f,
